path,art_movement,author_name,painting_name,x,y
Artists2/Childe Hassam/Aphrodite Appledore.jpg,Impressionism,Childe Hassam,Aphrodite Appledore,0.00198601429568395,0.0018206791217208343
Artists2/Childe Hassam/Apple Trees In Bloom Old Lyme.jpg,Impressionism,Childe Hassam,Apple Trees In Bloom Old Lyme,0.0012806342898116305,0.0041431878007848555
Artists2/Childe Hassam/April Quai Voltaire Paris.jpg,Impressionism,Childe Hassam,April Quai Voltaire Paris,0.0017843895655091984,0.005781755949383111
Artists2/Childe Hassam/April Showers Champs Elysees Paris.jpg,Impressionism,Childe Hassam,April Showers Champs Elysees Paris,0.0013283332046620624,0.004132860526337114
Artists2/Childe Hassam/At Gloucester.jpg,Impressionism,Childe Hassam,At Gloucester,0.0013258039187781427,0.004241842502928251
Artists2/Childe Hassam/At Sunset.jpg,Impressionism,Childe Hassam,At Sunset,0.0012268017273354358,0.003994106006570247
Artists2/Childe Hassam/At The Café 1889.jpg,Impressionism,Childe Hassam,At The Café 1889,0.001872860460554352,0.005912400782025156
Artists2/Childe Hassam/At The Florist.jpg,Impressionism,Childe Hassam,At The Florist,0.0014335743502958131,0.004530046405679764
Artists2/Childe Hassam/At The Piano.jpg,Impressionism,Childe Hassam,At The Piano,0.0013521565313608546,0.002564990558500849
Artists2/Childe Hassam/At The Writing Desk.jpg,Impressionism,Childe Hassam,At The Writing Desk,0.0013587276357883934,0.0025530268917144
Artists2/Childe Hassam/August Afternoon Appledore.jpg,Impressionism,Childe Hassam,August Afternoon Appledore,0.0010621383007533552,0.003481065461300248
Artists2/Childe Hassam/Autumn Hilltop New England 1906.jpg,Impressionism,Childe Hassam,Autumn Hilltop New England 1906,0.0014205083291250818,0.00458424456432788
Artists2/Childe Hassam/Avenue Of The Allies 02.jpg,Impressionism,Childe Hassam,Avenue Of The Allies 02,0.0019478814479009223,0.006280062128786792
Artists2/Childe Hassam/Avenue Of The Allies 1.jpg,Impressionism,Childe Hassam,Avenue Of The Allies 1,0.002019316319676952,0.006495451711685176
Artists2/Childe Hassam/Avenue Of The Allies Aka Flags On The Waldorf.jpg,Impressionism,Childe Hassam,Avenue Of The Allies Aka Flags On The Waldorf,0.0016739815596344759,0.005400624550931191
Artists2/Childe Hassam/Avenue Of The Allies.jpg,Impressionism,Childe Hassam,Avenue Of The Allies,0.0021234492029759367,0.006846743654122276
Artists2/Childe Hassam/Back Of The Old House.jpg,Impressionism,Childe Hassam,Back Of The Old House,0.002091081911416666,0.006666717602728201
Artists2/Childe Hassam/Bastille Day Boulevard Rochechouart Paris.jpg,Impressionism,Childe Hassam,Bastille Day Boulevard Rochechouart Paris,0.0023197906369556986,0.007207743610103427
Artists2/Childe Hassam/Bather.jpg,Impressionism,Childe Hassam,Bather,0.0022760490753420616,0.00738084569567868
Artists2/Childe Hassam/Bathing Pool Appledore.jpg,Impressionism,Childe Hassam,Bathing Pool Appledore,0.0020540381763152244,0.0069104290710056615
Artists2/Childe Hassam/Bedford Hills.jpg,Impressionism,Childe Hassam,Bedford Hills,0.0015636887522626523,0.005024322191638033
Artists2/Childe Hassam/Bending Sail On The Old Mill.jpg,Impressionism,Childe Hassam,Bending Sail On The Old Mill,0.0013323894891914326,0.0042547718770907525
Artists2/Childe Hassam/Bleakk House Broadstairs.jpg,Impressionism,Childe Hassam,Bleakk House Broadstairs,0.002112235355902544,0.006523826061010365
Artists2/Childe Hassam/Blossoming Trees.jpg,Impressionism,Childe Hassam,Blossoming Trees,0.0016578843480790839,0.005367414916181974
Artists2/Childe Hassam/Blossoms 1883.jpg,Impressionism,Childe Hassam,Blossoms 1883,0.0018462837130461714,0.005936118545198114
Artists2/Childe Hassam/Bornero Hill Old Lyme Connecticut.jpg,Impressionism,Childe Hassam,Bornero Hill Old Lyme Connecticut,0.0014830074976632467,0.00479580265088494
Artists2/Childe Hassam/Boston Common 1891.jpg,Impressionism,Childe Hassam,Boston Common 1891,0.0016252784086155925,0.005104588418750052
Artists2/Childe Hassam/Boston Common At Twilight.jpg,Impressionism,Childe Hassam,Boston Common At Twilight,0.0016289236499924774,0.0050417259017187434
Artists2/Childe Hassam/Bowl Of Goldfish.jpg,Impressionism,Childe Hassam,Bowl Of Goldfish,0.0019295408492301695,0.0037819821322327787
Artists2/Childe Hassam/Boy With Flower Pots.jpg,Impressionism,Childe Hassam,Boy With Flower Pots,0.0022169497650611197,0.006898382790229167
Artists2/Childe Hassam/Brelevenez Lannion Cote Du Nord France.jpg,Impressionism,Childe Hassam,Brelevenez Lannion Cote Du Nord France,0.0018829887919413273,0.005926930273998473
Artists2/Childe Hassam/Bricklayers.jpg,Impressionism,Childe Hassam,Bricklayers,0.0019230742909173476,0.00590442608033757
Artists2/Childe Hassam/Bridge At Old Lyme 02.jpg,Impressionism,Childe Hassam,Bridge At Old Lyme 02,0.0028687667245729676,0.00916502152708319
Artists2/Childe Hassam/Bridge At Old Lyme.jpg,Impressionism,Childe Hassam,Bridge At Old Lyme,0.0024148519698341912,0.007713692189587981
Artists2/Childe Hassam/Bridge At Posilippo.jpg,Impressionism,Childe Hassam,Bridge At Posilippo,0.0023271056275157025,0.007497906286398367
Artists2/Childe Hassam/Brittany Barns.jpg,Impressionism,Childe Hassam,Brittany Barns,0.001763096980383604,0.005668466647370483
Artists2/Childe Hassam/Brittany Peasant At The Pardon.jpg,Impressionism,Childe Hassam,Brittany Peasant At The Pardon,0.0020872046038214053,0.003652544478960777
Artists2/Childe Hassam/Broadway And 42Nd Street.jpg,Impressionism,Childe Hassam,Broadway And 42Nd Street,0.001729742329265571,0.005522292156920784
Artists2/Childe Hassam/Brooklyn Bridge In Winter.jpg,Impressionism,Childe Hassam,Brooklyn Bridge In Winter,0.0016152518266119283,0.00524041978233651
Artists2/Childe Hassam/Building A Schooner Provincetown.jpg,Impressionism,Childe Hassam,Building A Schooner Provincetown,0.0017523012013994903,0.005441509233557901
Artists2/Childe Hassam/Cab Stand At Night Madison Square New York.jpg,Impressionism,Childe Hassam,Cab Stand At Night Madison Square New York,0.0017652928743464357,0.005660618799414143
Artists2/Childe Hassam/Cab Station Rue Bonaparte.jpg,Impressionism,Childe Hassam,Cab Station Rue Bonaparte,0.0024511861348552985,0.007598074540581758
Artists2/Childe Hassam/California.jpg,Impressionism,Childe Hassam,California,0.00162674790493141,0.0051119215201895505
Artists2/Childe Hassam/Calvary Church In The Snow.jpg,Impressionism,Childe Hassam,Calvary Church In The Snow,0.0013854413125954917,0.0044536292085269324
Artists2/Childe Hassam/Canal Scene.jpg,Impressionism,Childe Hassam,Canal Scene,0.0019586560469031576,0.006378894171921021
Artists2/Childe Hassam/Cannon Beach Oregon.jpg,Impressionism,Childe Hassam,Cannon Beach Oregon,0.0015024917094439017,0.004956131017979395
Artists2/Childe Hassam/Canterbury.jpg,Impressionism,Childe Hassam,Canterbury,0.0014770129760426846,0.004827509379709426
Artists2/Childe Hassam/Carriage Parade.jpg,Impressionism,Childe Hassam,Carriage Parade,0.0014671458920968443,0.004548194928247261
Artists2/Childe Hassam/Carriage Rue Bonaparte.jpg,Impressionism,Childe Hassam,Carriage Rue Bonaparte,0.0014492345349078918,0.004331818784718584
Artists2/Childe Hassam/Casa Eby Cos Cob.jpg,Impressionism,Childe Hassam,Casa Eby Cos Cob,0.001374468439160083,0.004325059864940297
Artists2/Childe Hassam/Cat Boats Newport.jpg,Impressionism,Childe Hassam,Cat Boats Newport,0.001607804844157938,0.005370943114209171
Artists2/Childe Hassam/Cathedral At Ronda.jpg,Impressionism,Childe Hassam,Cathedral At Ronda,0.001972981631757004,0.006279853499391316
Artists2/Childe Hassam/Cathedral Spires Spring Morning.jpg,Impressionism,Childe Hassam,Cathedral Spires Spring Morning,0.0016619076968088418,0.005405388301209537
Artists2/Childe Hassam/Celebration Day.jpg,Impressionism,Childe Hassam,Celebration Day,0.0017427999293962361,0.005670691184445849
Artists2/Childe Hassam/Celia Thaxter S Garden Appledore Isles Of Shoals.jpg,Impressionism,Childe Hassam,Celia Thaxter S Garden Appledore Isles Of Shoals,0.0013780812198569904,0.004646087365868674
Artists2/Childe Hassam/Celia Thaxter S Garden Isles Of Shoals Maine.jpg,Impressionism,Childe Hassam,Celia Thaxter S Garden Isles Of Shoals Maine,0.0015013145846271066,0.005149965971189569
Artists2/Childe Hassam/Central Park 1.jpg,Impressionism,Childe Hassam,Central Park 1,0.001184410731108919,0.003910990004069891
Artists2/Childe Hassam/Central Park.jpg,Impressionism,Childe Hassam,Central Park,0.001808871140057407,0.006027178543634628
Artists2/Childe Hassam/Champs Elysees Paris.jpg,Impressionism,Childe Hassam,Champs Elysees Paris,0.002193346269972716,0.007019759448566575
Artists2/Childe Hassam/Charles River And Beacon Hill 1892.jpg,Impressionism,Childe Hassam,Charles River And Beacon Hill 1892,0.00145399949261516,0.004705171911658722
Artists2/Childe Hassam/Chatou Near Bougival.jpg,Impressionism,Childe Hassam,Chatou Near Bougival,0.001629814311331109,0.005227303187335708
Artists2/Childe Hassam/Chicken Yard Back Of The Holley House.jpg,Impressionism,Childe Hassam,Chicken Yard Back Of The Holley House,0.0021354474624390787,0.006898713632633996
Artists2/Childe Hassam/Childe Hassam A Shower Bonaparte Street.jpg,Impressionism,Childe Hassam,Childe Hassam A Shower Bonaparte Street,0.0019434760987394701,0.006153305281714436
Artists2/Childe Hassam/Church At Old Lyme 1.jpg,Impressionism,Childe Hassam,Church At Old Lyme 1,0.002249417680496084,0.0071009083414911795
Artists2/Childe Hassam/Church At Old Lyme 2.jpg,Impressionism,Childe Hassam,Church At Old Lyme 2,0.0017028251033896218,0.0054336334051246805
Artists2/Childe Hassam/Church At Old Lyme.jpg,Impressionism,Childe Hassam,Church At Old Lyme,0.0021481283140447607,0.006842679870667221
Artists2/Childe Hassam/Church Procession Spanish Steps.jpg,Impressionism,Childe Hassam,Church Procession Spanish Steps,0.001068515114499557,0.003422481314339013
Artists2/Childe Hassam/Cityscape.jpg,Impressionism,Childe Hassam,Cityscape,0.0019462701248440933,0.006189965189027326
Artists2/Childe Hassam/Clarissa.jpg,Impressionism,Childe Hassam,Clarissa,0.0017993690265294135,0.003404637964031885
Artists2/Childe Hassam/Clearing Sunset Aka Corner Of Berkeley Street And Columbus Avenue.jpg,Impressionism,Childe Hassam,Clearing Sunset Aka Corner Of Berkeley Street And Columbus Avenue,0.0018627207485370544,0.0060692536041967475
Artists2/Childe Hassam/Coast Scene Isles Of Shoals.jpg,Impressionism,Childe Hassam,Coast Scene Isles Of Shoals,0.0019645935766993195,0.006489118468930376
Artists2/Childe Hassam/Colonial Graveyard At Lexington.jpg,Impressionism,Childe Hassam,Colonial Graveyard At Lexington,0.0018302112266096215,0.005927213840819325
Artists2/Childe Hassam/Colonial Quilt.jpg,Impressionism,Childe Hassam,Colonial Quilt,0.001231824652059267,0.0032039117405094704
Artists2/Childe Hassam/Columbian Exposition Chicago.jpg,Impressionism,Childe Hassam,Columbian Exposition Chicago,0.0018766119396271188,0.006012752180929759
Artists2/Childe Hassam/Columbus Avenue Rainy Day 1885.jpg,Impressionism,Childe Hassam,Columbus Avenue Rainy Day 1885,0.001879408636842249,0.005931673141995743
Artists2/Childe Hassam/Columbus Avenue Rainy Day.jpg,Impressionism,Childe Hassam,Columbus Avenue Rainy Day,0.0013777155152543583,0.0043946998781621595
Artists2/Childe Hassam/Columbus Avenue.jpg,Impressionism,Childe Hassam,Columbus Avenue,0.0018363070042236034,0.0057293948646674414
Artists2/Childe Hassam/Confirmation Day.jpg,Impressionism,Childe Hassam,Confirmation Day,0.0019758736186043656,0.006195412788343361
Artists2/Childe Hassam/Connecticut Hunting Scene.jpg,Impressionism,Childe Hassam,Connecticut Hunting Scene,0.0015580982905784233,0.0048194581019277314
Artists2/Childe Hassam/Conversation On The Avenue.jpg,Impressionism,Childe Hassam,Conversation On The Avenue,0.001415948756424367,0.004339469989107824
Artists2/Childe Hassam/Cos Cob.jpg,Impressionism,Childe Hassam,Cos Cob,0.0015652564896914052,0.005009386456475967
Artists2/Childe Hassam/Cotysville.jpg,Impressionism,Childe Hassam,Cotysville,0.0022312663640893285,0.007238980708839525
Artists2/Childe Hassam/Couch On The Porch Cos Cob.jpg,Impressionism,Childe Hassam,Couch On The Porch Cos Cob,0.001140129117953668,0.0034519286986696876
Artists2/Childe Hassam/Country Fair New England.jpg,Impressionism,Childe Hassam,Country Fair New England,0.001110375951498496,0.003638347678696869
Artists2/Childe Hassam/Dawn.jpg,Impressionism,Childe Hassam,Dawn,0.0020521006455035172,0.006854682865583702
Artists2/Childe Hassam/Descending The Steps Central Park.jpg,Impressionism,Childe Hassam,Descending The Steps Central Park,0.001966527158717118,0.006256403101449402
Artists2/Childe Hassam/Dewey S Arch.jpg,Impressionism,Childe Hassam,Dewey S Arch,0.0020442526796388,0.006578410454422732
Artists2/Childe Hassam/Dexter S Garden.jpg,Impressionism,Childe Hassam,Dexter S Garden,0.0012387882806933071,0.004049061130549387
Artists2/Childe Hassam/Dock Of Tuileries 1889.jpg,Impressionism,Childe Hassam,Dock Of Tuileries 1889,0.0020319244850016457,0.006538094333282105
Artists2/Childe Hassam/Dragon Cloud Old Lyme.jpg,Impressionism,Childe Hassam,Dragon Cloud Old Lyme,0.001933679066596657,0.006298255366732415
Artists2/Childe Hassam/Duck Island From Appledore.jpg,Impressionism,Childe Hassam,Duck Island From Appledore,0.0014229154760880699,0.004704198787326506
Artists2/Childe Hassam/Duck Island Isles Of Shoals 1906.jpg,Impressionism,Childe Hassam,Duck Island Isles Of Shoals 1906,0.0012473715006707405,0.0040810013646628215
Artists2/Childe Hassam/Duck Island.jpg,Impressionism,Childe Hassam,Duck Island,0.0014385512019815738,0.004698510292751339
Artists2/Childe Hassam/Duke Street Newport.jpg,Impressionism,Childe Hassam,Duke Street Newport,0.0013043203068944477,0.004316352601965593
Artists2/Childe Hassam/Early Evening After Snowfall.jpg,Impressionism,Childe Hassam,Early Evening After Snowfall,0.0015675466650729396,0.004996507790421679
Artists2/Childe Hassam/Early Morning Calm.jpg,Impressionism,Childe Hassam,Early Morning Calm,0.00178481165394201,0.005894059939043503
Artists2/Childe Hassam/Early Morning On The Avenue In May.jpg,Impressionism,Childe Hassam,Early Morning On The Avenue In May,0.0020180831731150587,0.006499341628035427
Artists2/Childe Hassam/East Gloucester End Of Trolly Line.jpg,Impressionism,Childe Hassam,East Gloucester End Of Trolly Line,0.0018166222267781763,0.005731861747645476
Artists2/Childe Hassam/East Hampton 1.jpg,Impressionism,Childe Hassam,East Hampton 1,0.0019186087407258136,0.006663510691151848
Artists2/Childe Hassam/East Hampton L I Aka Old Mumford House.jpg,Impressionism,Childe Hassam,East Hampton L I Aka Old Mumford House,0.0017574887661845318,0.005738286732448317
Artists2/Childe Hassam/East Hampton.jpg,Impressionism,Childe Hassam,East Hampton,0.0015861069105517597,0.005128494500403865
Artists2/Childe Hassam/East Headland Pool.jpg,Impressionism,Childe Hassam,East Headland Pool,0.001434620431301601,0.0012854361137141536
Artists2/Childe Hassam/Ecola Beach Oregon.jpg,Impressionism,Childe Hassam,Ecola Beach Oregon,0.0014901722665413685,0.004892548935352429
Artists2/Childe Hassam/Edith Blaney Mrs Dwight Blaney.jpg,Impressionism,Childe Hassam,Edith Blaney Mrs Dwight Blaney,0.0020544337616177897,0.0035970703394773208
Artists2/Childe Hassam/Elms East Hampton New York.jpg,Impressionism,Childe Hassam,Elms East Hampton New York,0.001774795509231226,0.005674841608011797
Artists2/Childe Hassam/End Of The Trolley Line Oak Park Illinois.jpg,Impressionism,Childe Hassam,End Of The Trolley Line Oak Park Illinois,0.0018945640794903941,0.005938050361299705
Artists2/Childe Hassam/End Of Timberline Mt Hood.jpg,Impressionism,Childe Hassam,End Of Timberline Mt Hood,0.002182261078656391,0.006780439626427859
Artists2/Childe Hassam/Evening Champs Elysees Aka Pres Du Louvre.jpg,Impressionism,Childe Hassam,Evening Champs Elysees Aka Pres Du Louvre,0.001727981813075687,0.005493239220593508
Artists2/Childe Hassam/Evening.jpg,Impressionism,Childe Hassam,Evening,0.0019155742945740559,0.006126847453409321
Artists2/Childe Hassam/Feeding Pigeons In The Piazza.jpg,Impressionism,Childe Hassam,Feeding Pigeons In The Piazza,0.0023989371756393523,0.007443059259851607
Artists2/Childe Hassam/Field Of Poppies Isles Of Shaos Appledore.jpg,Impressionism,Childe Hassam,Field Of Poppies Isles Of Shaos Appledore,0.0013968577231514233,0.004574922022451356
Artists2/Childe Hassam/Fifth Avenue Aka Sunday On Fifth Avenue 1891.jpg,Impressionism,Childe Hassam,Fifth Avenue Aka Sunday On Fifth Avenue 1891,0.0013956114427694647,0.0044882420236564136
Artists2/Childe Hassam/Fifth Avenue In Winter 1.jpg,Impressionism,Childe Hassam,Fifth Avenue In Winter 1,0.0014939316627766827,0.004808473777040183
Artists2/Childe Hassam/Fifth Avenue In Winter 2.jpg,Impressionism,Childe Hassam,Fifth Avenue In Winter 2,0.0016175866302008807,0.005187861265207478
Artists2/Childe Hassam/Fifth Avenue In Winter.jpg,Impressionism,Childe Hassam,Fifth Avenue In Winter,0.001553947320248691,0.004959431525520745
Artists2/Childe Hassam/Figures In Sunlight.jpg,Impressionism,Childe Hassam,Figures In Sunlight,0.002280581370329019,0.007095564105431263
Artists2/Childe Hassam/Fire Opals Aka Lady In Furs Portrait Of Mrs Searle.jpg,Impressionism,Childe Hassam,Fire Opals Aka Lady In Furs Portrait Of Mrs Searle,0.0020905732166892972,0.003647776766889117
Artists2/Childe Hassam/Fishing.jpg,Impressionism,Childe Hassam,Fishing,0.0018119331074757763,0.005620884280620039
Artists2/Childe Hassam/Flags Columbus Circle.jpg,Impressionism,Childe Hassam,Flags Columbus Circle,0.0021745172349518825,0.006920932221218012
Artists2/Childe Hassam/Flags Fifth Avenue.jpg,Impressionism,Childe Hassam,Flags Fifth Avenue,0.0018208534861503896,0.005884201844547203
Artists2/Childe Hassam/Flags On 57Th Street Winter 1918.jpg,Impressionism,Childe Hassam,Flags On 57Th Street Winter 1918,0.0017758234169021317,0.005751116852939918
